game_pk,inning_topbot,game_date,player_name,pitcher,home_team,away_team,p_throws,fielding_team,launch_speed,estimated_woba_using_speedangle,estimated_ba_using_speedangle,home_score,away_score,delta_run_exp,strikeout,grounded_into_double_play,single,double,triple,home_run,walk,field_out,fielders_choice_out,hit_by_pitch,sac_fly,field_error,caught_stealing_2b,catcher_interf,fielders_choice,double_play,sac_bunt,caught_stealing_home,caught_stealing_3b,other_out,barrel,hitting_team,hitting_runs,hits,outs,walks,xbh,avg,era,slg,obp,ops,whip,games_played,hr9
746791,Bot,2024-05-28,"Gausman, Kevin",592332,CWS,TOR,R,TOR,94.46666666666665,0.38710775000000003,0.312,0,0,-0.0999999999999999,0.0,1,0,0,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CWS,0.0,1,2,1,1,0.3333333333333333,0.0,1.0,0.5,1.5,2.0,1,0.0
745412,Top,2024-05-28,"Waldron, Matt",663362,SD,MIA,R,SD,64.25,0.2095,0.4345,0,0,-0.268,2.0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,MIA,0.0,1,3,0,1,0.25,0.0,0.5,0.25,0.75,1.0,1,0.0
746552,Bot,2024-05-28,"McKenzie, Triston",663474,COL,CLE,R,CLE,92.39999999999999,0.27357183333333335,0.33899999999999997,0,2,0.10700000000000004,2.0,0,2,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,COL,0.0,2,3,1,0,0.4,0.0,0.4,0.5,0.9,3.0,1,0.0
747117,Top,2024-05-29,"Schwellenbach, Spencer",680885,ATL,WSH,R,ATL,75.2,0.09300000000000001,0.167,0,0,-0.41400000000000003,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WSH,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745817,Bot,2024-05-29,"Paxton, James",572020,NYM,LAD,L,LAD,99.2,0.346028,0.33999999999999997,0,0,-0.681,1.0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,NYM,0.0,0,2,1,0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1,0.0
747117,Bot,2024-05-29,"Gore, MacKenzie",669022,ATL,WSH,L,WSH,101.8,0.193,0.571,0,0,-0.385,3.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATL,0.0,1,3,0,1,0.25,0.0,0.5,0.25,0.75,1.0,1,0.0
746228,Bot,2024-05-29,"Gil, Luis",661563,LAA,NYY,R,NYY,85.75,0.19685775000000003,0.047,0,0,-0.399,1.0,0,0,0,0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LAA,0.0,0,3,1,0,0.0,0.0,0.0,0.25,0.25,1.0,1,0.0
746551,Bot,2024-05-29,"Allen, Logan",671106,COL,CLE,L,CLE,72.2,0.34260775,0.26133333333333336,1,2,-0.06499999999999995,0.0,1,1,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,COL,1.0,1,2,1,0,0.3333333333333333,9.0,0.3333333333333333,0.5,0.8333333333333333,2.0,1,0.0
746468,Top,2024-05-29,"Montero, Keider",672456,DET,PIT,R,DET,75.3,0.09733333333333333,0.10433333333333333,0,0,-0.369,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PIT,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746468,Bot,2024-05-29,"Skenes, Paul",694973,DET,PIT,R,PIT,99.3,0.10733333333333334,0.294,0,0,-0.367,2.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DET,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746467,Top,2024-05-29,"Skubal, Tarik",669373,DET,PIT,L,DET,85.9,0.075,0.334,0,0,-0.388,3.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PIT,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
746467,Bot,2024-05-29,"Jones, Jared",683003,DET,PIT,R,PIT,97.85000000000001,0.3261428571428571,0.36566666666666664,3,0,1.3889999999999998,1.0,0,2,0,1,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,DET,3.0,3,2,0,1,0.6,27.0,1.0,0.6,1.6,3.0,1,0.0
745084,Top,2024-05-29,"Pepiot, Ryan",686752,TB,OAK,R,TB,95.475,0.38725,0.34750000000000003,0,0,-0.47300000000000003,0.0,0,1,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,OAK,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
746551,Top,2024-05-29,"Blach, Ty",621389,COL,CLE,L,COL,96.94,0.42560775,0.3972,0,2,1.526,1.0,0,2,1,0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CLE,2.0,3,3,2,1,0.5,18.0,0.6666666666666666,0.625,1.2916666666666665,5.0,1,0.0
747031,Top,2024-05-29,"Burnes, Corbin",669203,BAL,BOS,R,BAL,105.1,0.005333333333333333,0.014,0,0,-0.5499999999999999,2.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,BOS,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
747031,Bot,2024-05-29,"Crawford, Kutter",676710,BAL,BOS,R,BOS,102.7,0.244,0.551,0,0,-0.481,2.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,BAL,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745084,Bot,2024-05-29,"Estes, Joey",683155,TB,OAK,R,OAK,92.9,0.153,0.454,0,0,-0.482,2.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,TB,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746790,Top,2024-05-29,"Flexen, Chris",623167,CWS,TOR,R,CWS,,0.17310775,,0,0,-0.381,3.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,TOR,0.0,0,3,1,0,0.0,0.0,0.0,0.25,0.25,1.0,1,0.0
746706,Bot,2024-05-29,"Pallante, Andre",669467,CIN,STL,R,STL,63.25,0.4469655,0.186,0,0,-0.627,0.0,1,0,0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CIN,0.0,0,2,2,0,0.0,0.0,0.0,0.5,0.5,2.0,1,0.0
745817,Top,2024-05-29,"Peterson, David",656849,NYM,LAD,L,NYM,92.23333333333333,0.3456666666666666,0.22666666666666668,0,0,-0.427,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LAD,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745988,Top,2024-05-29,"Wilson, Bryse",669060,MIL,CHC,R,MIL,85.33333333333333,0.17166666666666666,0.16866666666666666,0,0,-0.402,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CHC,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745900,Top,2024-05-29,"Ober, Bailey",641927,MIN,KC,R,MIN,74.36666666666667,0.33549999999999996,0.36800000000000005,0,0,-0.255,1.0,0,1,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,KC,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
746228,Top,2024-05-29,"Anderson, Tyler",542881,LAA,NYY,L,LAA,89.93333333333334,0.4353724,0.2733333333333334,0,0,0.615,0.0,0,1,0,0,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,NYY,0.0,1,2,2,0,0.3333333333333333,0.0,0.3333333333333333,0.6,0.9333333333333333,3.0,1,0.0
745900,Bot,2024-05-29,"Lugo, Seth",607625,MIN,KC,R,KC,85.76666666666667,0.2036,0.37533333333333335,0,0,-0.42100000000000004,2.0,0,2,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,MIN,0.0,2,3,0,0,0.4,0.0,0.4,0.4,0.8,2.0,1,0.0
745414,Top,2024-05-29,"Darvish, Yu",506433,SD,MIA,R,SD,92.575,0.2956,0.375,0,0,-0.438,1.0,0,2,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,MIA,0.0,2,2,0,0,0.5,0.0,0.5,0.5,1.0,2.0,1,0.0
745011,Bot,2024-05-29,"Nelson, Ryne",669194,TEX,AZ,R,AZ,89.03333333333335,0.08900000000000001,0.09733333333333334,0,0,-0.435,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,TEX,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746706,Top,2024-05-29,"Montas, Frankie",593423,CIN,STL,R,CIN,85.73333333333333,0.026,0.028666666666666663,0,0,-0.526,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,STL,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745988,Bot,2024-05-29,"Imanaga, Shota",684007,MIL,CHC,L,CHC,96.475,0.5478,0.4265,2,0,1.852,1.0,0,0,1,0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.25,MIL,2.0,2,3,0,2,0.4,18.0,1.2,0.4,1.6,2.0,1,9.0
745011,Top,2024-05-29,"Dunning, Dane",641540,TEX,AZ,R,TEX,98.60000000000001,0.23148620000000003,0.16766666666666666,0,0,-0.7,1.0,0,1,0,0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,AZ,0.0,1,3,1,0,0.25,0.0,0.25,0.4,0.65,2.0,1,0.0
745333,Bot,2024-05-29,"Sánchez, Cristopher",650911,SF,PHI,L,PHI,71.575,0.3075,0.267,0,1,-0.508,0.0,0,0,0,0,0.0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0.0,SF,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745333,Top,2024-05-29,"Harrison, Kyle",690986,SF,PHI,L,SF,82.96666666666667,0.506,0.38766666666666666,0,1,0.682,1.0,0,0,0,0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PHI,1.0,1,3,0,1,0.25,9.0,1.0,0.25,1.25,1.0,1,9.0
745250,Top,2024-05-29,"Kirby, George",669923,SEA,HOU,R,SEA,76.1,0.014,0.04,0,0,-0.415,2.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,HOU,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745250,Bot,2024-05-29,"Verlander, Justin",434378,SEA,HOU,R,HOU,94.25,0.08766666666666667,0.07400000000000001,0,0,-0.495,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SEA,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746790,Bot,2024-05-29,"Manoah, Alek",666201,CWS,TOR,R,TOR,59.6,0.06933333333333333,0.231,0,0,-0.385,2.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CWS,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745414,Bot,2024-05-29,"Garrett, Braxton",666129,SD,MIA,L,MIA,93.76666666666667,0.313278,0.17433333333333334,0,0,-0.714,0.0,0,0,0,0,0.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,SD,0.0,0,2,1,0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1,0.0
746225,Bot,2024-05-30,"Rodón, Carlos",607074,LAA,NYY,L,NYY,82.43333333333334,0.06933333333333333,0.07366666666666667,0,0,-0.449,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LAA,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746225,Top,2024-05-30,"Sandoval, Patrick",663776,LAA,NYY,L,LAA,106.3,0.21433333333333335,0.663,0,0,-0.46599999999999997,2.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,NYY,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745249,Bot,2024-05-30,"Arrighetti, Spencer",681293,SEA,HOU,R,HOU,78.05,0.22810775,0.11,0,0,-0.876,1.0,0,0,0,0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SEA,0.0,0,3,1,0,0.0,0.0,0.0,0.25,0.25,1.0,1,0.0
745249,Top,2024-05-30,"Gilbert, Logan",669302,SEA,HOU,R,SEA,98.60000000000001,0.45699999999999996,0.5136666666666666,0,0,-0.458,1.0,0,0,1,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,HOU,0.0,1,3,0,1,0.25,0.0,0.5,0.25,0.75,1.0,1,0.0
747114,Bot,2024-05-30,"Williams, Trevor",592866,ATL,WSH,R,WSH,84.65,0.10433333333333333,0.1645,0,0,-0.522,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATL,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
747114,Top,2024-05-30,"Kerr, Ray",678061,ATL,WSH,L,ATL,59.1,0.08475,0.377,0,0,-0.405,3.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WSH,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
745081,Bot,2024-05-30,"Harris, Hogan",663687,TB,OAK,L,OAK,86.7,0.25939999999999996,0.30675,2,0,2.546,1.0,0,1,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,TB,2.0,2,3,0,1,0.4,18.0,1.0,0.4,1.4,2.0,1,9.0
745081,Top,2024-05-30,"Armstrong, Shawn",542888,TB,OAK,R,TB,89.5,0.38175000000000003,0.40375000000000005,0,0,-0.6299999999999999,0.0,0,1,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,OAK,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
745985,Bot,2024-05-30,"Taillon, Jameson",592791,MIL,CHC,R,CHC,96.4,0.29847700000000005,0.231,0,1,-0.321,1.0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,MIL,0.0,0,2,1,0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1,0.0
746954,Bot,2024-05-30,"Flaherty, Jack",656427,BOS,DET,R,DET,88.75,0.07966666666666666,0.1,0,0,-0.521,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,BOS,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746954,Top,2024-05-30,"Pivetta, Nick",601713,BOS,DET,R,BOS,73.3,0.18485775000000002,0.043,0,0,-1.0110000000000001,2.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DET,0.0,0,2,1,0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1,0.0
745898,Top,2024-05-30,"Paddack, Chris",663978,MIN,KC,R,MIN,97.1,0.4702862,0.4175,0,2,1.4259999999999997,2.0,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,KC,2.0,1,3,1,1,0.25,18.0,1.0,0.4,1.4,2.0,1,9.0
745898,Bot,2024-05-30,"Lynch IV, Daniel",663738,MIN,KC,L,KC,82.925,0.1395,0.13774999999999998,0,2,-0.8480000000000001,0.0,0,1,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,MIN,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
745819,Bot,2024-05-30,"Jarvis, Bryce",686826,NYM,AZ,R,AZ,83.0,0.3956862,0.4466666666666666,0,0,-0.585,1.0,0,1,0,0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,NYM,0.0,1,3,1,0,0.25,0.0,0.25,0.4,0.65,2.0,1,0.0
745985,Top,2024-05-30,"Rea, Colin",607067,MIL,CHC,R,MIL,99.76666666666667,0.33,0.387,0,1,0.44199999999999995,1.0,0,0,0,0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CHC,1.0,1,3,0,1,0.25,9.0,1.0,0.25,1.25,1.0,1,9.0
745819,Top,2024-05-30,"Scott, Christian",681035,NYM,AZ,R,NYM,88.39999999999999,0.673,0.5700000000000001,0,0,-0.459,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,AZ,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
747116,Top,2024-05-31,"López, Reynaldo",625643,ATL,OAK,R,ATL,84.25,0.13899999999999998,0.14850000000000002,0,0,-0.45299999999999996,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,OAK,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745574,Top,2024-05-31,"Nola, Aaron",605400,PHI,STL,R,PHI,77.3,0.25233333333333335,0.21333333333333335,0,0,-0.454,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,STL,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745574,Bot,2024-05-31,"Mikolas, Miles",571945,PHI,STL,R,STL,100.69999999999999,0.18166666666666667,0.23850000000000002,0,0,-0.424,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PHI,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745983,Top,2024-05-31,"Myers, Tobias",668964,MIL,CWS,R,MIL,97.9,0.342477,0.174,0,0,-0.07600000000000001,1.0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CWS,0.0,0,2,1,0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1,0.0
745983,Bot,2024-05-31,"Fedde, Erick",607200,MIL,CWS,R,CWS,104.35,0.2817385,0.5345,0,0,0.24500000000000005,3.0,0,2,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,MIL,0.0,2,3,1,0,0.4,0.0,0.4,0.5,0.9,3.0,1,0.0
745253,Top,2024-05-31,"Woo, Bryan",693433,SEA,LAA,R,SEA,87.45,0.006666666666666667,0.0085,0,0,-0.368,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LAA,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
744928,Top,2024-05-31,"Berríos, José",621244,TOR,PIT,R,TOR,82.8,0.23700000000000002,0.503,0,0,-0.32500000000000007,2.0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PIT,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
745331,Top,2024-05-31,"Hicks, Jordan",663855,SF,NYY,R,SF,102.23333333333333,0.25475,0.37066666666666664,0,0,-0.507,1.0,0,0,0,0,0.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,NYY,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746303,Bot,2024-05-31,"Cease, Dylan",656302,KC,SD,R,SD,86.30000000000001,0.6726666666666666,0.5355,0,0,-0.536,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,KC,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746303,Top,2024-05-31,"Wacha, Michael",608379,KC,SD,R,KC,90.73333333333333,0.186,0.26866666666666666,0,0,-0.8819999999999999,1.0,0,1,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SD,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
746955,Top,2024-05-31,"Houck, Tanner",656557,BOS,DET,R,BOS,86.06666666666666,0.4742,0.8413333333333334,0,1,0.2859999999999999,2.0,0,2,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DET,1.0,2,3,0,0,0.4,9.0,0.4,0.4,0.8,2.0,1,0.0
746955,Bot,2024-05-31,"Maeda, Kenta",628317,BOS,DET,R,DET,83.83333333333333,0.48360775,0.45,0,1,-0.236,0.0,1,1,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,BOS,0.0,1,2,1,0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.8333333333333333,2.0,1,0.0
747116,Bot,2024-05-31,"Sears, JP",676664,ATL,OAK,L,OAK,91.0,0.23388620000000002,0.13533333333333333,1,0,-0.10799999999999998,1.0,0,1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,ATL,1.0,1,1,1,0,0.5,9.0,0.5,0.6666666666666666,1.1666666666666665,2.0,1,0.0
745253,Bot,2024-05-31,"Soriano, José",667755,SEA,LAA,R,LAA,94.86,0.7144901428571429,0.5858,3,0,2.162,1.0,0,1,2,0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,SEA,3.0,3,2,1,2,0.6,27.0,1.0,0.6666666666666666,1.6666666666666665,4.0,1,0.0
745331,Bot,2024-05-31,"Stroman, Marcus",573186,SF,NYY,R,NYY,89.0,0.3526666666666667,0.37633333333333335,0,0,-0.189,0.0,0,1,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SF,0.0,1,2,0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1,0.0
746387,Bot,2024-05-31,"López, Pablo",641154,HOU,MIN,R,MIN,84.6,0.07775,0.08775,0,0,-0.33499999999999996,0.0,0,1,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,HOU,0.0,1,2,0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1,0.0
747032,Top,2024-05-31,"Suárez, Albert",544150,BAL,TB,R,BAL,95.075,0.5844862,0.47150000000000003,0,0,-0.8580000000000001,0.0,0,1,0,0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.25,TB,0.0,1,3,1,0,0.25,0.0,0.25,0.4,0.65,2.0,1,0.0
746059,Bot,2024-05-31,"Ureña, José",570632,MIA,TEX,R,TEX,86.0,0.133,0.09633333333333334,0,0,-0.477,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,MIA,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746059,Top,2024-05-31,"Sánchez, Sixto",664350,MIA,TEX,R,MIA,82.5,0.16566666666666666,0.17600000000000002,0,0,-0.5359999999999999,0.0,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,TEX,0.0,1,2,0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1,0.0
746877,Top,2024-05-31,"Assad, Javier",665871,CHC,CIN,R,CHC,51.8,0.04733333333333333,0.16,0,0,-0.385,2.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CIN,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745820,Top,2024-05-31,"Severino, Luis",622663,NYM,AZ,R,NYM,85.56,0.33315885714285715,0.3342,0,3,2.053,1.0,0,3,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,AZ,3.0,3,2,1,0,0.6,27.0,0.6,0.6666666666666666,1.2666666666666666,4.0,1,0.0
745820,Bot,2024-05-31,"Montgomery, Jordan",656756,NYM,AZ,L,AZ,89.66,0.35448275,0.2952,4,3,3.665,1.0,0,1,1,1,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,NYM,4.0,3,3,2,2,0.5,36.0,1.0,0.625,1.625,5.0,1,0.0
746387,Top,2024-05-31,"Blanco, Ronel",669854,HOU,MIN,R,HOU,99.85,0.17,0.267,0,0,-0.385,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,MIN,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746140,Bot,2024-05-31,"Hudson, Dakota",641712,LAD,COL,R,COL,90.26666666666667,0.16566666666666668,0.17633333333333334,0,0,-0.528,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LAD,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746140,Top,2024-05-31,"Buehler, Walker",621111,LAD,COL,R,LAD,84.85,0.2947385,0.5740000000000001,0,0,-1.037,3.0,0,2,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,COL,0.0,2,3,1,0,0.4,0.0,0.4,0.5,0.9,3.0,1,0.0
744928,Bot,2024-05-31,"Falter, Bailey",663559,TOR,PIT,L,PIT,66.2,0.08166666666666667,0.1315,0,0,-0.369,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,TOR,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
747032,Bot,2024-05-31,"Civale, Aaron",650644,BAL,TB,R,TB,97.45,0.4062,0.474,0,0,-0.298,1.0,0,2,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,BAL,0.0,2,3,0,0,0.4,0.0,0.4,0.4,0.8,2.0,1,0.0
746635,Top,2024-05-31,"Bibee, Tanner",676440,CLE,WSH,R,CLE,92.06666666666666,0.4168862,0.47900000000000004,0,0,-0.273,1.0,0,0,0,0,0.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,WSH,0.0,0,4,1,0,0.0,0.0,0.0,0.2,0.2,1.0,1,0.0
746635,Bot,2024-05-31,"Corbin, Patrick",571578,CLE,WSH,L,WSH,95.65,0.15166666666666667,0.2415,0,0,-0.5469999999999999,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CLE,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746877,Bot,2024-05-31,"Ashcraft, Graham",668933,CHC,CIN,R,CIN,97.4,0.058,0.0815,0,0,-0.5660000000000001,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CHC,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745812,Top,2024-06-01,"Manaea, Sean",640455,NYM,AZ,L,NYM,85.83333333333333,0.17875000000000002,0.244,0,0,-0.471,1.0,0,1,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,AZ,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
745812,Bot,2024-06-01,"Cecconi, Slade",677944,NYM,AZ,R,AZ,101.56666666666666,0.68875,0.6829999999999999,0,0,0.366,1.0,0,1,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,NYM,0.0,2,2,0,1,0.5,0.0,0.75,0.5,1.25,2.0,1,0.0
